NOMBRE_MUNICIPIO,NOMBRE_SERVICIO,ESTADO_DEL_VEHICULO,NOMBRE_DE_LA_CLASE,FECHA DE REGISTRO,CANTIDAD,MES DE PUBLICACION,AÑO DE PUBLICACIÓN
BELLO,PARTICULAR,ACTIVO,AUTOMOVIL,1976,34,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,BUSETA,1976,3,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,CAMION,1976,9,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,CAMIONETA,1976,13,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,CAMPERO,1976,18,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,MAQ. AGRICOLA,1976,1,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,MOTOCICLETA,1976,31,ABRIL,2025
BELLO,PÚBLICO,ACTIVO,AUTOMOVIL,1976,6,ABRIL,2025
BELLO,PÚBLICO,ACTIVO,BUS,1976,9,ABRIL,2025
BELLO,PÚBLICO,ACTIVO,BUSETA,1976,9,ABRIL,2025
BELLO,PÚBLICO,ACTIVO,CAMION,1976,8,ABRIL,2025
BELLO,PÚBLICO,ACTIVO,CAMIONETA,1976,1,ABRIL,2025
BELLO,PÚBLICO,ACTIVO,CAMPERO,1976,5,ABRIL,2025
BELLO,PÚBLICO,ACTIVO,TRACTOCAMION,1976,1,ABRIL,2025
BELLO,PÚBLICO,ACTIVO,VOLQUETA,1976,4,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,AUTOMOVIL,1977,222,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,BUSETA,1977,2,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,CAMION,1977,8,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,CAMIONETA,1977,35,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,CAMPERO,1977,43,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,MOTOCICLETA,1977,813,ABRIL,2025
BELLO,PARTICULAR,ACTIVO,VOLQUETA,1977,1,ABRIL,2025
BELLO,PÚBLICO,ACTIVO,AUTOMOVIL,1977,5,ABRIL,2025
